,sentence,labels
7293,,1
7294,,1
7295,,1
7296,,1
7297,,1
7298,,1
7299,,1
7300,,1
7301,,1
7302,Are dragonflies capable of walking?,1
7303,Are dragonflies capable of walking?,1
7304,Do dragonfly nymphs ever hunt on land?,1
7305,Do dragonfly nymphs ever hunt on land?,1
7306,Do dragonflies spend most of their lives in their adult form?,1
7307,Do dragonflies spend most of their lives in their adult form?,1
7308,What are dragonfly larvae known as?,1
7309,What are dragonfly larvae known as?,1
7310,On what continent have dragonflies often been seen as sinister?,1
7311,On what continent have dragonflies often been seen as sinister?,1
7312,In how many directions can the adult dragonfly propel itself?,1
7313,In how many directions can the adult dragonfly propel itself?,1
7314,What is the hobby of seeking out dragonflies and damselflies called?,1
7315,What is the hobby of seeking out dragonflies and damselflies called?,1
7316,In what country are dragonflies used as a food source?,1
7317,In what country are dragonflies used as a food source?,1
7318,Which culture has a legend that claims that trolls sent dragonflies to poke out their enemies' eyes?,1
7319,Which culture has a legend that claims that trolls sent dragonflies to poke out their enemies' eyes?,1
7320,Is the dragonfly associated with late summer as well as early autumn?,1
7321,Does Exposure to air cause the larva to begin breathing?,1
7322,"Is it characterized by large multifaceted eyes, two pairs of strong transparent wings, and an elongated body?",1
7323,Is the drum a member of the percussion group?,1
7324,Is the drum a member of the percussion group?,1
7325,Does each type of drum head serve its own musical purpose?,1
7326,Does each type of drum head serve its own musical purpose?,1
7327,Is the Aburukuwa a type of drum?,1
7328,Is the Aburukuwa a type of drum?,1
7329,How long has the basic design of the drum remained unchanged?,1
7330,How long has the basic design of the drum remained unchanged?,1
7331,What is the second biggest factor affecting the sound produced by a drum?,1
7332,What is the second biggest factor affecting the sound produced by a drum?,1
7333,By what name are drums classified as under the percussion group?,1
7334,By what name are drums classified as under the percussion group?,1
7335,How do rock and roll drummers like their drumheads?,1
7336,How do rock and roll drummers like their drumheads?,1
7337,Whare is the name for drums that have a S10_set of wires held across some of all of the drum heads?,1
7338,Had the drums been used in Sri Lanka since Before Christ?,1
7339,Had the drums been used in Sri Lanka since Before Christ?,1
7340,Is the drum a member of the percussion group?,1
7341,Is the drum a member of the percussion group?,1
7342,Are drums often used in music therapy?,1
7343,Are drums often used in music therapy?,1
7344,Do drums consist of at least eight membranes?,1
7345,Do drums consist of at least eight membranes?,1
7346,What has the most effect on how a drum sounds?,1
7347,What has the most effect on how a drum sounds?,1
7348,Who constructed a kit using diatonic and chromatically tuned drums?,1
7349,Who constructed a kit using diatonic and chromatically tuned drums?,1
7350,Drums are usually played by what?,1
7351,Drums are usually played by what?,1
7352,Has the design of drums changed recently?,1
7353,Has the design of drums changed recently?,1
7354,Can some cylindrical shell drums have no drum heads?,1
7355,Can some cylindrical shell drums have no drum heads?,1
7356,Does every drumhead make the same sound?,1
7357,Does every drumhead make the same sound?,1
7358,Aren't drums often used in music therapy?,1
7359,Aren't drums usually played by the hands?,1
7360,Are drums usually played by the hands?,1
7361,Do many such drums have six to ten tension rods?,1
7362,"Do drums consist of at least one membrane, called a drumhead or drum skin, that is stretched over a shell and struck, either directly with parts of a player's body, or with some sort of implement such as a drumstick, to produce sound?",1
7363,"Have other techniques been used to cause drums to make sound, such as the ``Thumb roll''?",1
7364,Is the electric eel a true eel?,1
7365,Is the electric eel a true eel?,1
7366,Are most eels predators?,1
7367,Are most eels predators?,1
7368,Is eel blood toxic to humans?,1
7369,Is eel blood toxic to humans?,1
7370,How many species of true eels are there?,1
7371,How many species of true eels are there?,1
7372,Where is smoked eel considered a delicacy?,1
7373,Where is smoked eel considered a delicacy?,1
7374,How do eels begin life?,1
7375,How do eels begin life?,1
7376,What types of fins do eels have?,1
7377,What types of fins do eels have?,1
7378,What do leptocephali eat?,1
7379,What do leptocephali eat?,1
7380,Do all eels live in fresh water?,1
7381,Do all eels live in fresh water?,1
7382,Is Finnish an official language of the European Union?,1
7383,Is Finnish an official language of the European Union?,1
7384,Are the dialects of Finnish divided into two groups?,1
7385,Are the dialects of Finnish divided into two groups?,1
7386,Is Finnish threatened by English?,1
7387,Is Finnish threatened by English?,1
7388,When did Proto-Uralic language arrive in Finland?,1
7389,When did Proto-Uralic language arrive in Finland?,1
7390,What are characteristic features of Finnish?,1
7391,What are characteristic features of Finnish?,1
7392,Where is the Kven language spoken?,1
7393,Where is the Kven language spoken?,1
7394,For how long has the classification of dialects spoken outside of Finland been a controversial issue?,1
7395,For how long has the classification of dialects spoken outside of Finland been a controversial issue?,1
7396,Who wrote the first novel in Finnish?,1
7397,Who wrote the first novel in Finnish?,1
7398,What book defined the official Finnish language?,1
7399,What book defined the official Finnish language?,1
7400,What is the earliest extant transverse flute?,1
7401,What is the earliest extant transverse flute?,1
7402,When does a flute produce sound?,1
7403,When does a flute produce sound?,1
7404,How can a flute's volume be increased?,1
7405,How can a flute's volume be increased?,1
7406,Do open-ended flutes have brighter timbres?,1
7407,Do open-ended flutes have brighter timbres?,1
7408,Where was the oldest flute ever discovered found?,1
7409,Where was the oldest flute ever discovered found?,1
7410,Are Western flutes simpler than Indian flutes?,1
7411,Are Western flutes simpler than Indian flutes?,1
7412,Why is a police whistle very wide for its pitch?,1
7413,Why is a police whistle very wide for its pitch?,1
7414,What are the two main varieties of Indian flutes?,1
7415,What are the two main varieties of Indian flutes?,1
7416,Has the flute been dated to prehistoric times?,1
7417,Has the flute been dated to prehistoric times?,1
7418,Was the pan flute used in Greece?,1
7419,Was the pan flute used in Greece?,1
7420,Can a flute be played with several different air sources?,1
7421,Can a flute be played with several different air sources?,1
7422,When was the pan flute used in Greece?,1
7423,When was the pan flute used in Greece?,1
7424,When did concert flutes begin appearing in concert ensembles?,1
7425,When did concert flutes begin appearing in concert ensembles?,1
7426,How many main varieties of Indian flutes are currently used?,1
7427,How many main varieties of Indian flutes are currently used?,1
7428,What material is a chi flute fashioned from?,1
7429,What material is a chi flute fashioned from?,1
7430,How does a flute player change the pitch of the sound?,1
7431,How does a flute player change the pitch of the sound?,1
7432,What is the most basic form of the flute?,1
7433,What is the most basic form of the flute?,1
7434,Has the dragon historically served as China's national emblem?,1
7435,Has the dragon historically served as China's national emblem?,1
7436,Do pandas hibernate?,1
7437,Do pandas hibernate?,1
7438,Do giant pandas attack humans?,1
7439,Do giant pandas attack humans?,1
7440,What family is the panda a part of?,1
7441,What family is the panda a part of?,1
7442,How long does it take for the panda cubs skin to turn gray?,1
7443,How long does it take for the panda cubs skin to turn gray?,1
7444,How many different names did Chinese writings give to the panda?,1
7445,How many different names did Chinese writings give to the panda?,1
7446,What foods do pandas eat?,1
7447,What foods do pandas eat?,1
7448,What are the two subspecies of giant pandas?,1
7449,What are the two subspecies of giant pandas?,1
7450,What is panda diplomacy?,1
7451,What is panda diplomacy?,1
7452,Is the Giant Panda a mammal?,1
7453,Is the Giant Panda a mammal?,1
7454,Is the Giant Panda a terrestrial animal?,1
7455,Is the Giant Panda a terrestrial animal?,1
7456,Is the Giant Panda an endangered species?,1
7457,Is the Giant Panda an endangered species?,1
7458,Where do Giant Pandas live?,1
7459,Where do Giant Pandas live?,1
7460,When was the Giant Panda's genome sequenced?,1
7461,When was the Giant Panda's genome sequenced?,1
7462,How many subspecies of the Giant Panda are there?,1
7463,How many subspecies of the Giant Panda are there?,1
7464,Is the Giant Panda a carnivore?,1
7465,Why is the Giant Panda an endangered species?,1
7466,Why is the Giant Panda an endangered species?,1
7467,Is the population of wild Giant  Pandas growing?,1
7468,Is the population of wild Giant  Pandas growing?,1
7469,Is an acoustic guitar dependent on an external device?,1
7470,Is an acoustic guitar dependent on an external device?,1
7471,Is the battente smaller than a classical guitar?,1
7472,Is the battente smaller than a classical guitar?,1
7473,Is the flamenco guitar similar to the classical guitar?,1
7474,Is the flamenco guitar similar to the classical guitar?,1
7475,Where is the headstock located?,1
7476,Where is the headstock located?,1
7477,Whom are guitars made and repaired by?,1
7478,Whom are guitars made and repaired by?,1
7479,What are modern guitar strings constructed of?,1
7480,What are modern guitar strings constructed of?,1
7481,Why are Harp Guitars difficult to classify?,1
7482,Why are Harp Guitars difficult to classify?,1
7483,What is the bridge used for?,1
7484,What is the bridge used for?,1
7485,Which guitars use three single-coil pickups?,1
7486,Which guitars use three single-coil pickups?,1
7487,Is a guitar an instrument?,1
7488,Is a guitar an instrument?,1
7489,Can guitars be divided into two broad categories?,1
7490,Can guitars be divided into two broad categories?,1
7491,Do picks come in many shapes and sizes?,1
7492,Do picks come in many shapes and sizes?,1
7493,How many strings does a guitar typically have?,1
7494,How many strings does a guitar typically have?,1
7495,What is located at the end of the guitar neck furthest from the body?,1
7496,What is located at the end of the guitar neck furthest from the body?,1
7497,What are most electric guitar bodies made of?,1
7498,What are most electric guitar bodies made of?,1
7499,Why do some people believe that left-handed people should learn to play guitars as right-handed people do?,1
7500,Why do some people believe that left-handed people should learn to play guitars as right-handed people do?,1
7501,How old is the oldest known representation of a guitar-like intrument being played?,1
7502,How old is the oldest known representation of a guitar-like intrument being played?,1
7503,What is the point called that is bolted or glued to the body of the guitar?,1
7504,What is the point called that is bolted or glued to the body of the guitar?,1
7505,Did Becquerel study science at the École des Ponts et Chaussées?,1
7506,Did he become chief engineer in the Department of Bridges and Highways in 1892?,1
7507,Did he become chief engineer in the Department of Bridges and Highways in 1892?,1
7508,Was Becquerel a French physicist?,1
7509,Was Becquerel a French physicist?,1
7510,Whom did he share the Nobel Prize with?,1
7511,Whom did he share the Nobel Prize with?,1
7512,When did he die?,1
7513,When did he die?,1
7514,What is the SI unit for radioactivity called?,1
7515,What is the SI unit for radioactivity called?,1
7516,"When Becquerel discovered radioactivity, whose work did he investigate?",1
7517,"When Becquerel discovered radioactivity, whose work did he investigate?",1
7518,Where are there craters named Becquerel?,1
7519,Where are there craters named Becquerel?,1
7520,Why did Bequerel win the Nobel Prize in Physics?,1
7521,Why did Bequerel win the Nobel Prize in Physics?,1
7522,Was Isaac Newton British?,1
7523,Was Isaac Newton British?,1
7524,Was Isaac Newton religious?,1
7525,Was Isaac Newton religious?,1
7526,Did Isaac Newton die in 1898?,1
7527,Did Isaac Newton die in 1898?,1
7528,Where was Isaac Newton born?,1
7529,Where was Isaac Newton born?,1
7530,Who shares credit with Isaac Newton for developing calculus?,1
7531,Who shares credit with Isaac Newton for developing calculus?,1
7532,When did Isaac Newton discover the generalized binomial theorem?,1
7533,When did Isaac Newton discover the generalized binomial theorem?,1
7534,Did the Occult influence Newton's theory of gravitation?,1
7535,Did the Occult influence Newton's theory of gravitation?,1
7536,Were Newton's religious views consistent with Anglicanism?,1
7537,Were Newton's religious views consistent with Anglicanism?,1
7538,Which fruit inspired Isaac Newton's theory of gravitation?,1
7539,Which fruit inspired Isaac Newton's theory of gravitation?,1
7540,Was Sir Isaac Newton an English physicist and mathematician?,1
7541,Was Sir Isaac Newton an English physicist and mathematician?,1
7542,Did he build the first practical reflecting telescope?,1
7543,"Was Isaac Newton educated at The King's Schol, Grantham?",1
7544,"Was Isaac Newton educated at The King's Schol, Grantham?",1
7545,Where was Isaac Newton born?,1
7546,Where was Isaac Newton born?,1
7547,When was the Principia published?,1
7548,When was the Principia published?,1
7549,Where is there a Newton statue on display?,1
7550,Where is there a Newton statue on display?,1
7551,Where was Isaac Newton buried?,1
7552,Where was Isaac Newton buried?,1
7553,What religion did Isaac Newton follow?,1
7554,What religion did Isaac Newton follow?,1
7555,What food gave Isaac Newton clues to his theory of gravity?,1
7556,What food gave Isaac Newton clues to his theory of gravity?,1
7557,Who was a farmer and later a land surveyor for the government?,1
7558,"Regarding this topic, what did David Alfaro Siqueiros do?",1
7559,"Who used hardened brushes, sticks,?",1
7560,When were his papers donated by Lee Krasner?,1
7561,Did Free Jazz feature a Pollock painting as its cover artwork?,1
7562,Was Paul Jackson Pollock an influential American painter as well as a major figure in the abstract expressionist movement?,1
7563,Give an example of the origins of the term action painting. ,1
7564,"During his lifetime, did Pollock enjoy considerable fame and notoriety?",1
7565,Was he regarded as a mostly reclusive artist?,1
7566,Is the Wisma building the tallest building in Indonesia?,1
7567,Is the Wisma building the tallest building in Indonesia?,1
7568,is there a chinese community in jakarta?,1
7569,is there a chinese community in jakarta?,1
7570,Is Jakarta the 12th largest city in the world?,1
7571,Is Jakarta the 12th largest city in the world?,1
7572,What is the capital of Indonesia?,1
7573,What is the capital of Indonesia?,1
7574,What is the official name of Jakarta?,1
7575,What is the official name of Jakarta?,1
7576,How is the climate in the city?,1
7577,How is the climate in the city?,1
7578,Where does the name of the city Jakarta come from?,1
7579,How is the city's governor chosen?,1
7580,How is the city's governor chosen?,1
7581,Why does Jakarta suffer frequent flooding?,1
7582,Why does Jakarta suffer frequent flooding?,1
7583,Is the the biggest university in Jakarta the University of Indonesia,1
7584,Is Jakarta a city,1
7585,Is Jakarta a city,1
7586,Is the most important river the Ciliwung River,1
7587,Is the most important river the Ciliwung River,1
7588,Where is Jakarta located,1
7589,Where is Jakarta located,1
7590,Who created Monas Park,1
7591,Who created Monas Park,1
7592,Do mikrolets travel on the main roads?,1
7593,Do mikrolets travel on the main roads?,1
7594,What contributes to frequent flooding in Jakarta,1
7595,What contributes to frequent flooding in Jakarta,1
7596,Did the economy improve in Jakarta in 2007,1
7597,Did the economy improve in Jakarta in 2007,1
7598,"In AD 39, King Purnawarman established Sunda Pura as a new capital city for the kingdom, located at the northern coast of where?",1
7599,"In 1602, the British East India Company's first voyage, commanded by Sir who, arrived in Aceh and sailed on to Banten where they were allowed to build a trading post?",1
7600,Who began control of migration to the city in order to stem the overcrowding and poverty?,1
7601,Did Jayawikarta's soldiers attack the Dutch fortress?,1
7602,Did Suharto resign as president?,1
7603,Was the Jakarta area part of the fourth century Indianized kingdom of Tarumanagara?,1
7604,Do other landmarks include the Istiqlal Mosque as well as Jakarta Cathedral?,1
7605,Give an example of the many Sukarno era monuments in the city. ,1
7606,"Is Jakarta the country's economic, cultural and political center?",1
7607,Is James Watt French?,1
7608,Is James Watt French?,1
7609,Did James Watt improve an engine?,1
7610,Did James Watt improve an engine?,1
7611,Is there a statue of Watt in the White House?,1
7612,Is there a statue of Watt in the White House?,1
7613,What was James Watt's father's job?,1
7614,What was James Watt's father's job?,1
7615,When did Watt retire?,1
7616,When did Watt retire?,1
7617,Where is the James Watt Memorial College?,1
7618,Where is the James Watt Memorial College?,1
7619,Why is the watt named after Watt?,1
7620,Why is the watt named after Watt?,1
7621,Where did Watt attend university?,1
7622,Where did Watt attend university?,1
7623,What did he invent?,1
7624,What did he invent?,1
7625,Was James Watt a member of the Lunar Society?,1
7626,Was James Watt a member of the Lunar Society?,1
7627,Did James Watt marry his cousin?,1
7628,Did James Watt marry his cousin?,1
7629,Was Watt married to Agnes Muirhead?,1
7630,Was Watt married to Agnes Muirhead?,1
7631,How old was James Watt when his mother died?,1
7632,How old was James Watt when his mother died?,1
7633,In what year did Watt retire?,1
7634,In what year did Watt retire?,1
7635,Where was Watt buried?,1
7636,Where was Watt buried?,1
7637,When did Watt S10_set up his workshop at the University of Glasgow?,1
7638,When did Watt S10_set up his workshop at the University of Glasgow?,1
7639,Why did the Glasgow Guild of Hammermen reject Watt's application to become a mathematical instrument maker?,1
7640,Why did the Glasgow Guild of Hammermen reject Watt's application to become a mathematical instrument maker?,1
7641,How old was Watt when he died?,1
7642,How old was Watt when he died?,1
7643,What happened in the early 20th century?,1
7644,Do Koalas have a slow metabolism?,1
7645,Did eucalypt forests grow in the place of rainforests?,1
7646,Does the koala fill the same ecological role as the sloth of South America?,1
7647,Is the long term viability of the koala therefore threatened by genetic weakness?,1
7648,"Is the koala found in coastal regions of eastern and southern Australia, from near Adelaide to the southern part of Cape York Peninsula?",1
7649,Do populations also extend for considerable distances inland in regions with enough moisture to support suitable woodlands?,1
7650,"Were the koalas of South Australia largely exterminated during the early part of the 20th century, but the state has since been repopulated with Victorian stock?",1
7651,Is Korean the official language of Korea?,1
7652,Is Korean the official language of Korea?,1
7653,"Is the word ""Korean"" derived from Goryeo?",1
7654,"Is the word ""Korean"" derived from Goryeo?",1
7655,Are all dialects of Korean similar to each other?,1
7656,Are all dialects of Korean similar to each other?,1
7657,About how many Koreans speakers are there?,1
7658,About how many Koreans speakers are there?,1
7659,"Older English sources used the name ""Korean"" to refer to what?",1
7660,"Older English sources used the name ""Korean"" to refer to what?",1
7661,What is the official language of North Korea?,1
7662,What is the official language of North Korea?,1
7663,Why may English translation of Koreans adjectives misleadingly suggest that they are verbs?,1
7664,Why may English translation of Koreans adjectives misleadingly suggest that they are verbs?,1
7665,Where do the majority of loanwords other than Sino-Korean come from?,1
7666,Where do the majority of loanwords other than Sino-Korean come from?,1
7667,How many Korean speakers are there?,1
7668,How many Korean speakers are there?,1
7669,How many parts of speech does the Korean language contain?,1
7670,How many parts of speech does the Korean language contain?,1
7671,How many verb paradigms are there in Korean?,1
7672,How many verb paradigms are there in Korean?,1
7673,What is the Sino-Korean system of numbers based on?,1
7674,What is the Sino-Korean system of numbers based on?,1
7675,What is another term for Korean adjectives?,1
7676,What is another term for Korean adjectives?,1
7677,Is modern Korean written in columns or rows?,1
7678,Is modern Korean written in columns or rows?,1
7679,What percentage of the Korean language does Jeong Jae-do estimate to be Sino-Korean?,1
7680,What percentage of the Korean language does Jeong Jae-do estimate to be Sino-Korean?,1
7681,Do Chinese and Japanese have spaces between words?,1
7682,Do Chinese and Japanese have spaces between words?,1
7683,From which languages is Korean descended?,1
7684,From which languages is Korean descended?,1
7685,Are there seven verb paradigms or speech levels in Korean?,1
7686,Is Modern Korean written with spaces between words?,1
7687,Are the Korean names for the language based on the names for Korea used in North as well as South Korea?,1
7688,Is it not also one of the two official languages of the Yanbian Korean Autonomous Prefecture in China?,1
7689,Is the dialect spoken in Jeju located in fact classified as a different language by all Korean linguists?,1
7690,Is it also one of the two official languages in the Yanbian Korean Autonomous Prefecture in China?,1
7691,Is Kuala Lumpur the capitol of Malaysia? disfluent,1
7692,Is Kuala Lumpur the capitol of Malaysia? disfluent,1
7693,Is Kuala Lumpur in the Selangor state?,1
7694,Is Kuala Lumpur in the Selangor state?,1
7695,What's the population of Kuala lumpur?,1
7696,What's the population of Kuala lumpur?,1
7697,What language do they speak in Kuala Lumpur?,1
7698,What language do they speak in Kuala Lumpur?,1
7699,"What does the name ""Kuala Lumpur"" mean?",1
7700,"What does the name ""Kuala Lumpur"" mean?",1
7701,What airports does Kuala Lumpur have?,1
7702,What airports does Kuala Lumpur have?,1
7703,How long was Kuala Lumpur occupied by the Japanese?,1
7704,How long was Kuala Lumpur occupied by the Japanese?,1
7705,How many seasons does Kuala Lumpur experience?,1
7706,How many seasons does Kuala Lumpur experience?,1
7707,When were the colonial buildings in Kuala Lumpur constructed?,1
7708,When were the colonial buildings in Kuala Lumpur constructed?,1
7709,Is it a host city for the Formula One World Championship?,1
7710,Is it a host city for the Formula One World Championship?,1
7711,is the central market located in the proximity of the pertama complex?,1
7712,is the central market located in the proximity of the pertama complex?,1
7713,is it home to the parliament of malaysia?,1
7714,is it home to the parliament of malaysia?,1
7715,when did kuala lumpur become a federal territory of malaysia?,1
7716,when did kuala lumpur become a federal territory of malaysia?,1
7717,What is the city's population?,1
7718,What is the city's population?,1
7719,What is the official religion in the country?,1
7720,What is the official religion in the country?,1
7721,Is there a more industrialized region in malaysia?,1
7722,Is there a more industrialized region in malaysia?,1
7723,"after the 2008 elections, what party had the most parliament seats?",1
7724,"after the 2008 elections, what party had the most parliament seats?",1
7725,what is the name of the event that draws the worlds top riders to malaysia?,1
7726,what is the name of the event that draws the worlds top riders to malaysia?,1
7727,Wasn't Leonardo da Vinci valued as an engineer?,1
7728,Wasn't Leonardo da Vinci born on April 15?,1
7729,Who left Verroccio's studio?,1
7730,"When did Baldassare Castiglione, author of Il Cortegiano ( "" The Courtier "" ), write?",1
7731,When did he flee to Venice?,1
7732,Was Leonardo a contemporary of Botticelli Domenico Ghirlandaio as well as Perugino?,1
7733,Is the larger work now almost universally attributed to Leonardo?,1
7734,"Has Leonardo often been described as the archetype of the Renaissance man, a man whose unquenchable curiosity was equaled only by his powers of invention?",1
7735,Is he widely considered to be one of the greatest painters of all time and perhaps the most diversely talented person ever to have lived?,1
7736,"According to art historian Helen Gardner, were the scope and depth of his interests without precedent and ``his mind and personality seem to us superhuman, the man himself mysterious and remote''?",1
7737,Are lobsters invertebrates?,1
7738,Are lobsters invertebrates?,1
7739,Are lobsters kosher?,1
7740,Are lobsters kosher?,1
7741,Do lobsters have blue blood?,1
7742,Do lobsters have blue blood?,1
7743,How many legs do lobsters have?,1
7744,How many legs do lobsters have?,1
7745,Where are lobsters found?,1
7746,Where are lobsters found?,1
7747,What is the mean level of mercury in American lobsters?,1
7748,What is the mean level of mercury in American lobsters?,1
7749,Do lobsters feel pain?,1
7750,Do lobsters feel pain?,1
7751,Did the Moche people worship lobsters?,1
7752,Did the Moche people worship lobsters?,1
7753,What is the caridoid escape reaction?,1
7754,What is the caridoid escape reaction?,1
7755,Were the recitations of the Ancient Greeks accompanied by lyre playing?,1
7756,Were the recitations of the Ancient Greeks accompanied by lyre playing?,1
7757,Does a classical lyre have a hollow body?,1
7758,Does a classical lyre have a hollow body?,1
7759,Is the lyre a stringed musical instrument?,1
7760,Is the lyre a stringed musical instrument?,1
7761,Which constellation is said to resemble a lyre shape?,1
7762,Which constellation is said to resemble a lyre shape?,1
7763,How many raised arms are extending from the sound-chest of a classical lyre?,1
7764,How many raised arms are extending from the sound-chest of a classical lyre?,1
7765,What were the strings of a classical lyre made of?,1
7766,What were the strings of a classical lyre made of?,1
7767,Is the foot pedal framework for a piano called a lyre?,1
7768,Is the foot pedal framework for a piano called a lyre?,1
7769,Where was the deepest note of the classical lyre in relation to the player's body?,1
7770,Where was the deepest note of the classical lyre in relation to the player's body?,1
7771,Does a standard piano have fewer strings than a harp?,1
7772,Does a standard piano have fewer strings than a harp?,1
7773,Is Malay the official language of Iraq?,1
7774,Could Malay have originated from Sumatra island?,1
7775,Is Malay an agglutinative language?,1
7776,Is Malay an agglutinative language?,1
7777,What family is Malay a member of?,1
7778,What family is Malay a member of?,1
7779,What is the basic word order in Malay?,1
7780,What is the basic word order in Malay?,1
7781,What languages has Malay borrowed words from?,1
7782,What languages has Malay borrowed words from?,1
7783,Are there many words in Malay that use natural gender?,1
7784,How are new words formed in Malay?,1
7785,How are new words formed in Malay?,1
7786,Is Malay in the Austronesian family of languages?,1
7787,Is Malay in the Austronesian family of languages?,1
7788,Is Malay an agglutinative language?,1
7789,Is Malay an agglutinative language?,1
7790,Is there one negation word in Malay?,1
7791,Is there one negation word in Malay?,1
7792,How many parts of speech are there in Malay?,1
7793,How many parts of speech are there in Malay?,1
7794,What is the basic word order in Malay?,1
7795,What is the basic word order in Malay?,1
7796,What is the national language in Malaysia?,1
7797,What is the national language in Malaysia?,1
7798,Do linguists consider Malay to be a single language?,1
7799,Do linguists consider Malay to be a single language?,1
7800,Can speakers of modern Malay understand Old Malay?,1
7801,Can speakers of modern Malay understand Old Malay?,1
7802,What language besides Malay is in the Austronesia language family?,1
7803,What language besides Malay is in the Austronesia language family?,1
7804,Wasn't Malay language found in Sumatra?,1
7805,Wasn't Malay language written using Pallava?,1
7806,Was Malay language written using Pallava?,1
7807,Had the language already been used as the lingua franca throughout the archipelago since the 15th century?,1
7808,Do another distinguishing feature of Malay ( include Indonesian Malay )?,1
7809,Is Malay spoken as local dialect of ethnic Malays?,1
7810,Give an example of the tributary states of the Majapahit kingdom in eastern Java. ,1
7811,Is Malay the one of the most widely spoken languages in the world?,1
7812,Was it derived from Latin?,1
7813,Is Melbourne the capital and most populous city in the state of Victoria?,1
7814,Is Melbourne the capital and most populous city in the state of Victoria?,1
7815,Is Melbourne home to Australia's busiest seaport?,1
7816,Is Melbourne home to Australia's busiest seaport?,1
7817,Does Melbourne have a large international student community?,1
7818,Does Melbourne have a large international student community?,1
7819,What is a resident of Melbourne known as?,1
7820,What is a resident of Melbourne known as?,1
7821,When was Melbourne officially declared as a city?,1
7822,When was Melbourne officially declared as a city?,1
7823,How many sister cities does the City of Melbourne have?,1
7824,How many sister cities does the City of Melbourne have?,1
7825,Where is Melbourne situated?,1
7826,How many domestic tourists visit Melbourne?,1
7827,How many domestic tourists visit Melbourne?,1
7828,What religion holds majority in Melbourne?,1
7829,What religion holds majority in Melbourne?,1
7830,Did Albert Einstein keep a photograph of Faraday on his study wall?,1
7831,Did Albert Einstein keep a photograph of Faraday on his study wall?,1
7832,Did Faraday marry Sarah Barnard?,1
7833,Did Faraday marry Sarah Barnard?,1
7834,Did Faraday also discover the laws of electrolysis?,1
7835,Did Faraday also discover the laws of electrolysis?,1
7836,Who discovered benzene?,1
7837,Who discovered benzene?,1
7838,Where was Michael Faraday born?,1
7839,Where was Michael Faraday born?,1
7840,What is the Faraday effect?,1
7841,What is the Faraday effect?,1
7842,Did Faraday discover diamagnetism?,1
7843,Did Faraday discover diamagnetism?,1
7844,How many siblings did Faraday have?,1
7845,How many siblings did Faraday have?,1
7846,Where is Michael Faraday buried?,1
7847,Where is Michael Faraday buried?,1
7848,Is faraday best known for his work with kinematics?,1
7849,Is faraday best known for his work with kinematics?,1
7850,was he active in the area now called environmental science?,1
7851,was he active in the area now called environmental science?,1
7852,did he discover benzene?,1
7853,did he discover benzene?,1
7854,who was his mentor?,1
7855,who was his mentor?,1
7856,what happened in 1824?,1
7857,Who was Faraday's wife?,1
7858,Who was Faraday's wife?,1
7859,did he advise the british government on the production of chemical weapons for use in the crimean war?,1
7860,did he advise the british government on the production of chemical weapons for use in the crimean war?,1
7861,did faraday have strong maritime interests?,1
7862,did faraday have strong maritime interests?,1
7863,does the charge reside on the interior of a charged conductor?,1
7864,does the charge reside on the interior of a charged conductor?,1
7865,Wasn't Michelangelo abstemious?,1
7866,Wasn't Michelangelo a homosexual?,1
7867,When did Filippo Strozzi sell it to Francis I?,1
7868,When was his house demolished?,1
7869,Was Michelangelos mother Francesca di Neri del Miniato di Siena?,1
7870,Give an example of the most renowned works of the Renaissance. ,1
7871,Was Michelangelo's output in every field during his long life prodigious?,1
7872,Is French the least spoken language in Montreal?,1
7873,Is French the least spoken language in Montreal?,1
7874,Was Montreal incorporated as a city in 1832?,1
7875,Was Montreal incorporated as a city in 1832?,1
7876,Does Montreal lie at the confluence of several climatic regions?,1
7877,Does Montreal lie at the confluence of several climatic regions?,1
7878,Montreal was merged with how many surrounding municipalities?,1
7879,Montreal was merged with how many surrounding municipalities?,1
7880,"As of the 2006 census, how many people resided in the city of montreal?",1
7881,"As of the 2006 census, how many people resided in the city of montreal?",1
7882,Why did Montreal lose its status as the capital of the  Province of Canada in 1849?,1
7883,Why did Montreal lose its status as the capital of the  Province of Canada in 1849?,1
7884,What are the designs and decorations of the Montreal Metro System said to be?,1
7885,What are the designs and decorations of the Montreal Metro System said to be?,1
7886,Mount Royal Park's wooden design was created by what famous designer?,1
7887,Mount Royal Park's wooden design was created by what famous designer?,1
7888,The majority of The Greater Montreal Area follows what religion?,1
7889,The majority of The Greater Montreal Area follows what religion?,1
7890,Is English the language most often spoken in Montreal?,1
7891,Is English the language most often spoken in Montreal?,1
7892,Is Montreal's economy the third largest of all cities in Canada?,1
7893,Is Montreal's economy the third largest of all cities in Canada?,1
7894,Is the most popular sport in Montreal ice hockey?,1
7895,Is the most popular sport in Montreal ice hockey?,1
7896,How many international airports does Montreal have?,1
7897,How many international airports does Montreal have?,1
7898,Who is the Mayor of Montreal?,1
7899,Who is the Mayor of Montreal?,1
7900,What is the name of the largest church in Montreal?,1
7901,What is the name of the largest church in Montreal?,1
7902,Where was much of Montreal's industry during the late 19th and early-to-mid 20th century?,1
7903,Where was much of Montreal's industry during the late 19th and early-to-mid 20th century?,1
7904,Does Montreal contain the largest church in Canada?,1
7905,Does Montreal contain the largest church in Canada?,1
7906,What is the largest primarily French-speaking city in the western world?,1
